 from,to,value(ETH),timestamp
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.784832,2/22/18 12:33 PM
0x1ae8d93a469973af227f9c963b612dd64e1853f9,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,1,2/22/18 1:45 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.999832,2/22/18 2:03 PM
0x564286362092d8e7936f0549571a803b203aaced,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.1,2/22/18 3:59 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.099832,2/22/18 4:12 PM
0x0975ca9f986eee35f5cbba2d672ad9bc8d2a0844,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.1,2/23/18 7:16 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.09979,2/23/18 7:19 AM
0x1fd6267f0d86f62d88172b998390afee2a1f54b6,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.20661094,2/23/18 1:04 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.20635894,2/23/18 1:07 PM
0xe45327a8aa966fff3d6b828cf2886b52dbc3ad07,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.12,2/24/18 1:54 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.11958,2/24/18 2:08 PM
0x718c07338352683ca3ffd0e075b46f63418e20e2,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.35,2/24/18 4:42 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.34958,2/24/18 4:53 PM
0xf75450583f4fc9889fca5851d99568eb604ce799,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.33,2/24/18 10:25 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.329706,2/24/18 10:27 PM
0x7ed1e469fcb3ee19c0366d829e291451be638e59,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.255,2/25/18 5:40 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.25479,2/25/18 6:25 AM
0x431c64d46d1b02fdce015272a9a5eca635dec3f9,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.2,2/25/18 7:13 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.19979,2/25/18 7:15 AM
0x041fe95983d161495ec991e83bcac1b69b2be2e0,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.2,2/25/18 8:04 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.199832,2/25/18 8:15 AM
0xbde66c191d0cbb210c810aad16edd3d5155ae5b9,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.1,2/25/18 10:30 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.099832,2/25/18 10:32 AM
0xd39a8d0780877b3f7c8412d40f65c2e77c42dd41,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.56336037,2/25/18 12:01 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.56319237,2/25/18 12:02 PM
0x76bb8669f43a6597989e7423ecb2aa0d5b2ddb82,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.41044185,2/26/18 4:20 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.41025285,2/26/18 4:29 AM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,2.50116811,2/26/18 8:12 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,2.50100011,2/26/18 8:21 AM
0x3a863fd26a7cc14a735eba339dfb7e064f0ae9cd,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,1,2/26/18 11:47 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.99979,2/26/18 11:57 AM
0x026edb4473fffa82869d6c2ea0c2a0f745708dc0,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,1.2,2/26/18 3:52 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.19979,2/26/18 3:54 PM
0x5163c0ed7352ae1a7d3a13965c4087b46c356c98,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,10,2/26/18 6:18 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,9.999832,2/26/18 6:19 PM
0x7422905bdc9272552ade6a61b0e3afa2a2e4b3f4,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.36347232,2/26/18 8:22 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.36330432,2/26/18 8:24 PM
0xf5bec430576ff1b82e44ddb5a1c93f6f9d0884f3,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.19916049,2/27/18 4:01 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.19899249,2/27/18 4:58 AM
0x3f575172b1868f7b2730eedbdc8908c39fb9442e,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.5,2/27/18 6:46 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.499832,2/27/18 6:51 AM
0xc16f55f376205ba54ce3294dbf1f9e8902bca56d,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.3,2/27/18 8:24 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.299832,2/27/18 8:27 AM
0x41d57e163b6c64fca2cd6535fcaa199b1fedd98b,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.19879,2/27/18 8:59 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.198622,2/27/18 9:01 AM
0x88bcc3bdceafc0a056a69a445e189959478f90d5,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.25,2/27/18 12:26 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.24979,2/27/18 12:30 PM
0x6e59d1ed892d78c8dd19c4bc09fbcd2df4bf1b87,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.13,2/27/18 3:34 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.1297774,2/27/18 3:34 PM
0xb8f5677d2a020f588313b15ef52710bdc01e579c,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.3,2/27/18 5:45 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.299761818,2/27/18 5:47 PM
0x054529980183a2aad1eefedc6812ea225ae54341,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.49,2/27/18 10:17 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.48979,2/28/18 4:21 AM
0xade93f8bc58360b1b7d0c9bb6bdc36b7341d35f5,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.15,2/28/18 5:53 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.14979,2/28/18 6:03 AM
0x3cc390126b8513d7a78d1b7f8c75c124089eef12,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.74,2/28/18 9:05 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.73979,2/28/18 9:10 AM
0x6d9ea23de3ac990245993b28066f4799b0d0cfb4,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.118,2/28/18 12:07 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.11758,2/28/18 12:32 PM
0x52448edfdb481bf3532cc160530114d24c0182ef,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.3,2/28/18 1:26 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.29958,2/28/18 2:37 PM
0x1fd6267f0d86f62d88172b998390afee2a1f54b6,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,2.20502174,2/28/18 4:04 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,2.20460174,2/28/18 4:05 PM
0xf07c223068cfa928d7e974ab1bbda958e5c58b31,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.2,2/28/18 7:00 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.19958,2/28/18 7:02 PM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.2,2/28/18 11:59 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.199832,3/1/18 4:35 AM
0x1fd6267f0d86f62d88172b998390afee2a1f54b6,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.8,3/1/18 10:21 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.79979,3/1/18 10:22 AM
0x6d9ea23de3ac990245993b28066f4799b0d0cfb4,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.1158,3/1/18 10:56 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.11559,3/1/18 10:57 AM
0x0975ca9f986eee35f5cbba2d672ad9bc8d2a0844,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.814,3/1/18 4:07 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.813811,3/1/18 4:08 PM
0xd29fa01a2d40212044c4cadd387cabb215a45807,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,2,3/1/18 5:59 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.999811,3/1/18 6:01 PM
0x3c6b721700352478369d9f3d8296674bd42aa06e,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.1,3/2/18 12:02 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.099811,3/2/18 12:11 AM
0xa584813ce032940ab0d388ff7f9c487d2b389f41,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.1609967,3/2/18 3:53 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.1605767,3/2/18 4:24 AM
0xf2e4f505a22ba4a3aececba2589239afcadd7223,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.19,3/2/18 5:09 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.18958,3/2/18 6:04 AM
0x034de8bdb1056b175ccf1b637c8a5da65af57157,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.21749142,3/2/18 9:24 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.21736542,3/2/18 9:34 AM
0x7fd8fcae848df4c5f90775b86f5db36bfca7b1cb,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.1,3/2/18 10:24 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.099832,3/2/18 10:33 AM
0xf75450583f4fc9889fca5851d99568eb604ce799,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.5,3/2/18 12:10 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.49979,3/2/18 12:14 PM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.23951123,3/2/18 1:59 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.23930123,3/2/18 2:11 PM
0xd39116915fcf2f10e0ce6dc72e0a32ad7866df03,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.10562753,3/2/18 5:43 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.10541753,3/2/18 6:03 PM
0x1f1944ce1216275f3df80cfde4b4fcdefeb67248,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.76,3/2/18 10:09 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.75979,3/2/18 10:15 PM
0x706443f3bc951a19b2fddda88129afef1331b402,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.15,3/3/18 2:19 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.14979,3/3/18 2:22 AM
0x04f972e236b9372179151c9bbe01e515325a217b,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,1.26593507,3/3/18 5:27 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.26583007,3/3/18 6:08 AM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.52546086,3/3/18 10:54 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.52533486,3/3/18 11:00 AM
0x0975ca9f986eee35f5cbba2d672ad9bc8d2a0844,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.10112122,3/3/18 12:35 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.10095322,3/3/18 12:38 PM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.7711272,3/3/18 2:14 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.77099364,3/3/18 2:17 PM
0xa13b26746b394624f6102631b9ca2353c0f9d10b,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.92,3/4/18 7:14 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.91979,3/4/18 7:26 AM
0x3a17fe2661562cee416f0932516eb997e26c2d3c,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,1.000084,3/4/18 10:16 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.999895,3/4/18 10:20 AM
0x91392bc3c44ff118e280c3cf3a5f28341fef57aa,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.219600238,3/4/18 12:52 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.219348238,3/4/18 12:56 PM
0xb2814ba25fdd25b365bd76e8a9f09fd38ebe977b,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.10032468,3/4/18 2:30 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.10011468,3/4/18 2:40 PM
0x0975ca9f986eee35f5cbba2d672ad9bc8d2a0844,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.15770599,3/4/18 5:23 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.15739099,3/4/18 5:31 PM
0xfc6e5b3d1fa786bb7a2a921d2b9f8acc20f79cc4,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,4.37219394,3/4/18 6:22 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,4.37200494,3/4/18 6:42 PM
0x4df9bc768bb1f2e5c3301c58fe549cdb03537bb8,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.3055512,3/4/18 8:59 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.3053622,3/4/18 10:06 PM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.95,3/5/18 4:28 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.949811,3/5/18 4:34 AM
0x0975ca9f986eee35f5cbba2d672ad9bc8d2a0844,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.09912891,3/5/18 6:35 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.09870891,3/5/18 6:37 AM
0x65408ed1bdf52ba9b16ad465d90ed589b9d06ccb,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,1.10332359,3/5/18 8:13 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.10313459,3/5/18 8:25 AM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.994,3/5/18 9:32 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.993811,3/5/18 9:36 AM
0x1fd6267f0d86f62d88172b998390afee2a1f54b6,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.21,3/5/18 12:32 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.209895,3/5/18 12:42 PM
0x0b29f261956fde5e0f2d093434ace1bfaabf4ba2,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,2.712,3/5/18 2:45 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,2.71158,3/5/18 3:02 PM
0xd678ef97db7351e5306642f6ae2ad6b949b3501a,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.5647,3/5/18 4:55 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.56449,3/5/18 5:13 PM
0xb3aaaae47070264f3595c5032ee94b620a583a39,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,1.88609,3/5/18 6:24 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,1.88588,3/5/18 6:44 PM
0x789c19ef373353e445165f26ca948939d64e3208,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,1,3/5/18 10:28 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.99979,3/5/18 10:30 PM
0x7ed1e469fcb3ee19c0366d829e291451be638e59,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.7974,3/6/18 1:26 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.797232,3/6/18 1:29 AM
0xf0ddfbeda89cc64b700fd5543ad71be2fb5927f4,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.15,3/6/18 6:03 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.14979,3/6/18 6:28 AM
0x77c7ee9ac1e48034792921bd7c0176504b05cc6f,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.852247,3/6/18 6:33 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.852037,3/6/18 6:35 AM
0x76ecc2a509612e193bf5b7386c638154bf6271ab,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.3,3/6/18 7:44 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.299916,3/6/18 8:01 AM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.273,3/6/18 10:47 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.272811,3/6/18 11:17 AM
0x6d5e47d5f89b6e0402d0d711906157c70e104d4a,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.12,3/6/18 11:56 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.119811,3/6/18 12:03 PM
0x114843c6de7cb699c41fa0f6f365c89839a9d7ad,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.11,3/6/18 2:45 PM
0x1fd6267f0d86f62d88172b998390afee2a1f54b6,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.1,3/6/18 5:21 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.20964048,3/6/18 8:00 PM
0x76bb8669f43a6597989e7423ecb2aa0d5b2ddb82,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.12011425,3/7/18 12:55 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.11998825,3/7/18 1:18 AM
0xde07323b171b0ffe4e480fdc5b3cf44c8bbda7c2,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.1,3/7/18 4:41 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.09958,3/7/18 4:49 AM
0x81306b9b0f0693a9605d8876eeb512bbfa010ef9,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,2.45,3/7/18 8:55 AM
0x65408ed1bdf52ba9b16ad465d90ed589b9d06ccb,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,1.161,3/7/18 11:15 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,3.61058,3/7/18 12:43 PM
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.19311872,3/7/18 2:16 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.19269872,3/7/18 2:24 PM
0x972bdf02045819f729fbbdb7e1f9819609251898,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.15,3/7/18 4:49 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.14958,3/7/18 4:51 PM
0x0681d8db095565fe8a346fa0277bffde9c0edbbf,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.25,3/7/18 11:45 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.249685,3/7/18 11:53 PM
0x0e7d5f68c095587d8b723761b10b72b64f59bb95,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.3,3/8/18 6:01 AM
0x8c35a23e096130d55519d62f77ed138753b90a82,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.6,3/8/18 7:45 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.899874,3/8/18 8:59 AM
0x32be343b94f860124dc4fee278fdcbd38c102d88,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.4,3/8/18 10:56 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.399811,3/8/18 11:12 AM
0xccc78aef1e2f69fa165c7177fdf9111ddbaf4a65,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.62583447,3/8/18 9:52 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.62562447,3/8/18 9:55 PM
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.19,3/9/18 5:32 AM
0xf5bec430576ff1b82e44ddb5a1c93f6f9d0884f3,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.10562542,3/9/18 6:35 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.29549942,3/9/18 7:51 AM
0x8ff44c4ad9e7bff5a76d782b2644eee9c5960137,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.62552703,3/9/18 10:13 AM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.62535903,3/9/18 11:15 AM
0xf5bec430576ff1b82e44ddb5a1c93f6f9d0884f3,0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0.845,3/9/18 7:17 PM
0xa8b3670b3ad10b80b8d28aeb6fd027e60c29512d,0x8334a533f0c3f904ca59061fae649a8c596b09ac,0.84479,3/9/18 7:20 PM
